"","site","yr_samp","BD_g_cm3","topdepth_cm","bottomdepth_cm","BD_estimated","veg","study","lat","long","thick","Article_ID","pool","pool_value","Study_ID"
"3429",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3430",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3431",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3432",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3433",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3434",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3435",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3436",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3437",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3438",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3439",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3440",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3441",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3442",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3443",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3444",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3445",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3446",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3447",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3448",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3449",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3450",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3451",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3452",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3453",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3454",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3455",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3456",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3457",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3458",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3459",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3460",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3461",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3462",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3463",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3464",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3465",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3466",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3467",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3468",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3469",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3470",NA,"2000",1.422,0,10,"yes","cheatgrass","Norton et al. 2012",40.33333333,-112.56666667,10,"NORT2012","litterC_g_m2",NA,1483
"3471",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3472",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3473",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3474",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3475",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3476",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3477",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3478",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3479",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3480",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3481",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3482",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3483",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3484",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3485",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3486",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3487",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3488",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3489",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3490",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3491",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3492",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3493",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3494",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3495",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3496",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3497",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3498",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3499",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3500",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3501",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3502",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3503",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3504",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3505",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3506",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3507",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3508",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3509",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3510",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3511",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3512",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3513",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3514",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3515",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3516",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3517",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3518",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3519",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3520",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3521",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3522",NA,"2013",NA,NA,NA,NA,"cheatgrass","Anderson et al. 2018",43.28333333,-116.2,NA,"ANDE2018","litterC_g_m2",NA,3
"3523",NA,"1988",0.93,0,5,"no","cheatgrass","Boulton et al. 1993",46.455551,-119.615134,5,"BOUL1993","litterC_g_m2",NA,227
"3524",NA,"1988",1.32,5,15,"no","cheatgrass","Boulton et al. 1993",46.455551,-119.615134,10,"BOUL1993","litterC_g_m2",NA,234
"3525",NA,"1988",1.31,0,5,"no","sagebrush","Boulton et al. 1993",46.455551,-119.615134,5,"BOUL1993","litterC_g_m2",NA,241
"3526",NA,"1988",1.32,5,15,"no","sagebrush","Boulton et al. 1993",46.455551,-119.615134,10,"BOUL1993","litterC_g_m2",NA,248
"3527","Curlew Valley","1999",NA,0,10,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,423
"3528","Curlew Valley","1999",NA,10,20,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,430
"3529","Curlew Valley","1999",NA,20,30,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,437
"3530","Curlew Valley","1999",NA,30,40,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,444
"3531","Curlew Valley","1999",NA,40,50,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,451
"3532","Curlew Valley","1999",NA,70,80,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,458
"3533","Curlew Valley","1999",NA,90,100,"no","cheatgrass","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,465
"3534","Curlew Valley","1999",NA,0,10,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,472
"3535","Curlew Valley","1999",NA,10,20,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,479
"3536","Curlew Valley","1999",NA,20,30,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,486
"3537","Curlew Valley","1999",NA,30,40,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,493
"3538","Curlew Valley","1999",NA,40,50,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,500
"3539","Curlew Valley","1999",NA,70,80,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,507
"3540","Curlew Valley","1999",NA,90,100,"no","salt_desert","Gill and Burke 1999",41.8667,-113.0833,10,"GILL1999","litterC_g_m2",NA,514
"3541","Rush Valley","2001-2002",NA,0,100,"no","cheatgrass","Hooker et al. 2008",40.2833,-112.4667,100,"HOOK2008","litterC_g_m2",90,549
"3542","Rush Valley","2001-2002",NA,0,100,"no","sagebrush","Hooker et al. 2008",40.2833,-112.4667,100,"HOOK2008","litterC_g_m2",60,556
"3543","NGB","2005",NA,NA,NA,NA,"cheatgrass","Diamond et al. 2012",41.8647,-117.655,NA,"DIAM2012","litterC_g_m2",NA,374
"3544","NGNB","2005",NA,NA,NA,NA,"cheatgrass","Diamond et al. 2012",41.8647,-117.655,NA,"DIAM2012","litterC_g_m2",NA,385
"3545","NGNB","2006",NA,NA,NA,NA,"cheatgrass","Diamond et al. 2012",41.8647,-117.655,NA,"DIAM2012","litterC_g_m2",NA,386
"3546","NGNB","2007",NA,NA,NA,NA,"cheatgrass","Diamond et al. 2012",41.8647,-117.655,NA,"DIAM2012","litterC_g_m2",NA,387
"3547","Eden Valley, NV","2008",NA,0,20,"yes","sagebrush","Johnson et al. 2011",41.3843,-117.3021,20,"JOHN2011","litterC_g_m2",NA,570
"3548","Eden Valley, NV","2008",NA,0,20,"yes","cheatgrass","Johnson et al. 2011",41.3843,-117.3021,20,"JOHN2011","litterC_g_m2",NA,563
"3549","Curlew Valley","1968-1970",NA,0,2,"yes","salt_desert","Bjerregaard et al. 1984",41.87,-113.08,2,"BJER1984","litterC_g_m2",NA,24
"3550","Curlew Valley","1968-1970",NA,2,30,"yes","salt_desert","Bjerregaard et al. 1984",41.87,-113.08,28,"BJER1984","litterC_g_m2",NA,31
"3551","Curlew Valley","1968-1970",NA,30,60,"yes","salt_desert","Bjerregaard et al. 1984",41.87,-113.08,30,"BJER1984","litterC_g_m2",NA,38
"3552","Curlew Valley","1968-1970",NA,60,90,"yes","salt_desert","Bjerregaard et al. 1984",41.87,-113.08,30,"BJER1984","litterC_g_m2",NA,45
"3553","Curlew Valley","1968-1970",NA,NA,NA,NA,"salt_desert","Bjerregaard et al. 1984",41.87,-113.08,NA,"BJER1984","litterC_g_m2",410.969,52
"3554","Northern Great Basin Experimental Basin","2005-2007",NA,NA,NA,NA,"cheatgrass","Davies et al. 2009",43.48333333,-119.7166667,NA,"DAVI2009","litterC_g_m2",NA,367
"3555","grazed site","1960-1961",NA,NA,NA,NA,"sagebrush","Pearson 1965",43.8,-119.9,NA,"PEAR1965","litterC_g_m2",NA,1508
"3556","ungrazed site","1960-1961",NA,NA,NA,NA,"sagebrush","Pearson 1965",43.8,-119.9,NA,"PEAR1965","litterC_g_m2",NA,1515
"3557","Hanford, high elevation","1969",NA,NA,NA,NA,"cheatgrass","Rickard 1985b",46.5,-119.5,NA,"RICK1985b","litterC_g_m2",NA,1837
"3558","Hanford, low elevation","1969",NA,NA,NA,NA,"cheatgrass","Rickard 1985b",46.5,-119.5,NA,"RICK1985b","litterC_g_m2",NA,1844
"3559","Site 1","1993",NA,NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",45.916,-119.45,NA,"SVEJ2001","litterC_g_m2",3.07,1986
"3560","Site 1","1993",NA,NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",45.916,-119.45,NA,"SVEJ2001","litterC_g_m2",2.51,2000
"3561","Site 1","1994",NA,NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",45.916,-119.45,NA,"SVEJ2001","litterC_g_m2",13.58,1987
"3562","Site 1","1994",NA,NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",45.916,-119.45,NA,"SVEJ2001","litterC_g_m2",11.27,2001
"3563","Site 2","1993",NA,NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",46.05,-119.43,NA,"SVEJ2001","litterC_g_m2",3.53,2014
"3564","Site 2","1993",NA,NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",46.05,-119.43,NA,"SVEJ2001","litterC_g_m2",2.28,2028
"3565","Site 2","1994",NA,NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",46.05,-119.43,NA,"SVEJ2001","litterC_g_m2",2.76,2015
"3566","Site 2","1994",NA,NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",46.05,-119.43,NA,"SVEJ2001","litterC_g_m2",8.38,2029
"3567","Site 3","1993",NA,NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",46.1,-119.36,NA,"SVEJ2001","litterC_g_m2",2.76,2042
"3568","Site 3","1993",NA,NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",46.1,-119.36,NA,"SVEJ2001","litterC_g_m2",1.37,2056
"3569","Site 3","1994",NA,NA,NA,NA,"cheatgrass","Svejcar and Sheley 2001",46.1,-119.36,NA,"SVEJ2001","litterC_g_m2",15.05,2043
"3570","Site 3","1994",NA,NA,NA,NA,"sagebrush","Svejcar and Sheley 2001",46.1,-119.36,NA,"SVEJ2001","litterC_g_m2",5.91,2057
"3571",NA,"1968",NA,NA,NA,NA,"salt_desert","West 1972",43.52,-112.05,NA,"WEST1972","litterC_g_m2",194,2149
"3572",NA,"1969",NA,NA,NA,NA,"salt_desert","West 1972",43.52,-112.05,NA,"WEST1972","litterC_g_m2",217,2150
"3573",NA,"1970",NA,NA,NA,NA,"salt_desert","West 1972",43.52,-112.05,NA,"WEST1972","litterC_g_m2",196.6,2151
"3574",NA,"1968",NA,NA,NA,NA,"sagebrush","West 1972",43.52,-112.05,NA,"WEST1972","litterC_g_m2",42,2138
"3575","ISU Barton","2003",NA,0,5,"yes","sagebrush","Bechtold and Inouye 2007",42.853,-112.402,5,"BECH2007","litterC_g_m2",NA,10
"3576","ISU Barton","2003",NA,5,10,"yes","sagebrush","Bechtold and Inouye 2007",42.853,-112.402,5,"BECH2007","litterC_g_m2",NA,17
"3577","NGBER","2003",NA,0,15,"yes","sagebrush","Davies et al. 2007",43.786,-119.9,15,"DAVI2007","litterC_g_m2",NA,355
"3578","NGBER","2004",NA,0,15,"yes","sagebrush","Davies et al. 2007",43.786,-119.9,15,"DAVI2007","litterC_g_m2",NA,356
"3579","G2","1994",NA,NA,NA,NA,"sagebrush","Driese and Reiners 1997",41.654,-105.556,NA,"DRIE1997","litterC_g_m2",NA,402
"3580","G1","1994",NA,NA,NA,NA,"salt-desert","Driese and Reiners 1997",41.997,-107.404,NA,"DRIE1997","litterC_g_m2",NA,409
"3581","hanford","1971-1974",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1815
"3582","hanford","1972",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1816
"3583","hanford","1972",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1816
"3584","hanford","1973",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1817
"3585","hanford","1973",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1817
"3586","hanford","1974",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1818
"3587","hanford","1974",NA,NA,NA,NA,"sagebrush","Rickard 1985a",46.551311,-119.489017,NA,"RICK1985b","litterC_g_m2",NA,1818
"3588","GM","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1858
"3589","GM","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1858
"3590","UGD","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1879
"3591","UGD","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1879
"3592","Shon 8","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1865
"3593","Shon 8","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1865
"3594","Shon 9","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1872
"3595","Shon 9","2003",NA,0,15,"no","sagebrush","Shrestha and Stahl 2008",42.74,-108.04,15,"SHRE2008","litterC_g_m2",NA,1872
"3596","S-2","2002",1.2,0,16,"other","sagebrush","Van Miegrot et al. 2005",41.897762,-111.508399,16,"VAN2005","litterC_g_m2",NA,2068
"3597","S-2","2002",1.3,16,31,"other","sagebrush","Van Miegrot et al. 2005",41.897762,-111.508399,15,"VAN2005","litterC_g_m2",NA,2075
"3598","S-2","2002",1.5,31,42,"other","sagebrush","Van Miegrot et al. 2005",41.897762,-111.508399,11,"VAN2005","litterC_g_m2",NA,2082
